"Date","Price","Open","High","Low","Change %"
"Jun 06, 2006","1.3502","1.3364","1.3523","1.3353","1.01%"
"Jun 05, 2006","1.3367","1.3317","1.3390","1.3245","0.48%"
"Jun 02, 2006","1.3303","1.3399","1.3430","1.3284","-0.66%"
"Jun 01, 2006","1.3392","1.3296","1.3441","1.3273","0.74%"
"May 31, 2006","1.3293","1.3123","1.3312","1.3062","1.34%"
"May 30, 2006","1.3117","1.3175","1.3216","1.3068","-0.50%"
"May 29, 2006","1.3183","1.3191","1.3214","1.3160","-0.11%"
"May 26, 2006","1.3198","1.3129","1.3230","1.3118","0.41%"
"May 25, 2006","1.3144","1.3277","1.3329","1.3132","-1.15%"
"May 24, 2006","1.3297","1.3314","1.3349","1.3221","-0.02%"
"May 23, 2006","1.3300","1.3264","1.3337","1.3163","0.37%"
"May 22, 2006","1.3251","1.3219","1.3396","1.3208","0.48%"
"May 19, 2006","1.3188","1.3072","1.3287","1.3057","0.95%"
"May 18, 2006","1.3064","1.3194","1.3204","1.3024","-1.01%"
"May 17, 2006","1.3197","1.3045","1.3203","1.2938","1.25%"
"May 16, 2006","1.3034","1.3146","1.3161","1.2995","-0.78%"
"May 15, 2006","1.3136","1.2910","1.3170","1.2900","1.45%"
"May 12, 2006","1.2948","1.2890","1.2988","1.2834","0.47%"
"May 11, 2006","1.2887","1.2913","1.3020","1.2825","-0.20%"
"May 10, 2006","1.2913","1.2920","1.2972","1.2865","-0.06%"
"May 09, 2006","1.2921","1.3011","1.3102","1.2908","-0.66%"
"May 08, 2006","1.3007","1.2938","1.3028","1.2907","0.40%"
"May 05, 2006","1.2955","1.2940","1.3026","1.2908","-0.11%"
"May 04, 2006","1.2969","1.2979","1.3068","1.2930","-0.04%"
"May 03, 2006","1.2974","1.3139","1.3161","1.2952","-1.18%"
"May 02, 2006","1.3129","1.3208","1.3243","1.3091","-0.27%"
"May 01, 2006","1.3165","1.3177","1.3205","1.3089","-0.25%"
"Apr 28, 2006","1.3198","1.3215","1.3280","1.3139","-0.13%"
"Apr 27, 2006","1.3215","1.3282","1.3351","1.3187","-0.56%"
"Apr 26, 2006","1.3289","1.3407","1.3457","1.3247","-0.87%"
"Apr 25, 2006","1.3405","1.3446","1.3458","1.3360","-0.25%"
"Apr 24, 2006","1.3439","1.3378","1.3479","1.3356","-0.34%"
"Apr 21, 2006","1.3485","1.3567","1.3581","1.3392","-0.39%"
"Apr 20, 2006","1.3538","1.3383","1.3596","1.3382","1.15%"
"Apr 19, 2006","1.3384","1.3470","1.3495","1.3358","-0.59%"
"Apr 18, 2006","1.3464","1.3554","1.3577","1.3459","-0.71%"
"Apr 17, 2006","1.3560","1.3740","1.3754","1.3532","-1.54%"
"Apr 14, 2006","1.3772","1.3738","1.3772","1.3708","0.21%"
"Apr 13, 2006","1.3743","1.3656","1.3819","1.3622","0.61%"
"Apr 12, 2006","1.3660","1.3637","1.3713","1.3611","0.19%"
"Apr 11, 2006","1.3634","1.3686","1.3765","1.3617","-0.48%"
"Apr 10, 2006","1.3700","1.3768","1.3784","1.3686","-0.57%"
"Apr 07, 2006","1.3778","1.3689","1.3782","1.3611","0.69%"
"Apr 06, 2006","1.3683","1.3734","1.3773","1.3637","-0.36%"
"Apr 05, 2006","1.3733","1.3873","1.3889","1.3706","-1.07%"
"Apr 04, 2006","1.3882","1.3970","1.4056","1.3835","-0.65%"
"Apr 03, 2006","1.3973","1.3963","1.4028","1.3910","0.13%"
"Mar 31, 2006","1.3955","1.3986","1.4067","1.3933","-0.26%"
"Mar 30, 2006","1.3991","1.4154","1.4165","1.3963","-0.99%"
"Mar 29, 2006","1.4131","1.4172","1.4256","1.4116","-0.41%"
"Mar 28, 2006","1.4189","1.4168","1.4201","1.4037","0.08%"
"Mar 27, 2006","1.4177","1.4102","1.4214","1.4090","0.57%"
"Mar 24, 2006","1.4097","1.3990","1.4163","1.3976","0.71%"
"Mar 23, 2006","1.3997","1.3912","1.4022","1.3856","0.68%"
"Mar 22, 2006","1.3903","1.3959","1.3981","1.3868","-0.41%"
"Mar 21, 2006","1.3960","1.3875","1.3993","1.3847","0.55%"
"Mar 20, 2006","1.3884","1.3717","1.3931","1.3714","1.00%"
"Mar 17, 2006","1.3746","1.3546","1.3767","1.3534","1.43%"
"Mar 16, 2006","1.3552","1.3524","1.3626","1.3517","0.17%"
"Mar 15, 2006","1.3529","1.3559","1.3581","1.3488","-0.26%"
"Mar 14, 2006","1.3564","1.3587","1.3655","1.3556","-0.32%"
"Mar 13, 2006","1.3607","1.3644","1.3691","1.3591","-0.43%"
"Mar 10, 2006","1.3666","1.3613","1.3696","1.3565","0.36%"
"Mar 09, 2006","1.3617","1.3617","1.3654","1.3552","-0.03%"
"Mar 08, 2006","1.3621","1.3633","1.3685","1.3576","-0.11%"
"Mar 07, 2006","1.3636","1.3504","1.3646","1.3495","0.94%"
"Mar 06, 2006","1.3509","1.3432","1.3528","1.3356","0.67%"
"Mar 03, 2006","1.3419","1.3362","1.3472","1.3330","0.46%"
"Mar 02, 2006","1.3357","1.3428","1.3435","1.3349","-0.54%"
"Mar 01, 2006","1.3430","1.3463","1.3514","1.3389","-0.27%"
"Feb 28, 2006","1.3466","1.3559","1.3586","1.3439","-0.74%"
"Feb 27, 2006","1.3567","1.3528","1.3577","1.3514","0.36%"
"Feb 24, 2006","1.3518","1.3532","1.3555","1.3479","-0.13%"
"Feb 23, 2006","1.3535","1.3572","1.3618","1.3466","-0.35%"
"Feb 22, 2006","1.3582","1.3528","1.3619","1.3514","0.35%"
"Feb 21, 2006","1.3535","1.3490","1.3572","1.3481","0.33%"
"Feb 20, 2006","1.3491","1.3532","1.3546","1.3473","-0.27%"
"Feb 17, 2006","1.3527","1.3524","1.3611","1.3477","-0.07%"
"Feb 16, 2006","1.3537","1.3526","1.3586","1.3515","-0.11%"
"Feb 15, 2006","1.3552","1.3472","1.3567","1.3426","0.54%"
"Feb 14, 2006","1.3479","1.3570","1.3596","1.3470","-0.61%"
"Feb 13, 2006","1.3562","1.3563","1.3585","1.3508","0.00%"
"Feb 10, 2006","1.3562","1.3506","1.3572","1.3441","0.35%"
"Feb 09, 2006","1.3515","1.3526","1.3551","1.3470","-0.12%"
"Feb 08, 2006","1.3531","1.3517","1.3577","1.3483","0.11%"
"Feb 07, 2006","1.3516","1.3481","1.3530","1.3419","0.27%"
"Feb 06, 2006","1.3479","1.3335","1.3495","1.3326","0.97%"
"Feb 03, 2006","1.3350","1.3273","1.3378","1.3257","0.56%"
"Feb 02, 2006","1.3276","1.3280","1.3322","1.3229","-0.08%"
"Feb 01, 2006","1.3287","1.3184","1.3289","1.3170","0.81%"
"Jan 31, 2006","1.3180","1.3349","1.3366","1.3172","-1.35%"
"Jan 30, 2006","1.3360","1.3332","1.3373","1.3301","0.17%"
"Jan 27, 2006","1.3337","1.3305","1.3353","1.3249","0.29%"
"Jan 26, 2006","1.3298","1.3277","1.3313","1.3221","0.17%"
"Jan 25, 2006","1.3276","1.3298","1.3326","1.3228","-0.16%"
"Jan 24, 2006","1.3297","1.3270","1.3359","1.3256","0.22%"
"Jan 23, 2006","1.3268","1.3351","1.3382","1.3242","-0.77%"
"Jan 20, 2006","1.3371","1.3385","1.3403","1.3326","-0.10%"
"Jan 19, 2006","1.3384","1.3378","1.3436","1.3351","0.05%"
"Jan 18, 2006","1.3377","1.3284","1.3406","1.3273","0.61%"
"Jan 17, 2006","1.3296","1.3264","1.3324","1.3226","0.34%"
"Jan 16, 2006","1.3251","1.3250","1.3281","1.3191","0.03%"
"Jan 13, 2006","1.3247","1.3323","1.3338","1.3236","-0.63%"
"Jan 12, 2006","1.3331","1.3245","1.3342","1.3212","0.66%"
"Jan 11, 2006","1.3243","1.3351","1.3369","1.3212","-0.82%"
"Jan 10, 2006","1.3352","1.3259","1.3363","1.3252","0.72%"
"Jan 09, 2006","1.3257","1.3270","1.3330","1.3249","-0.02%"
"Jan 06, 2006","1.3260","1.3376","1.3422","1.3235","-0.90%"
"Jan 05, 2006","1.3380","1.3392","1.3434","1.3351","0.00%"
"Jan 04, 2006","1.3380","1.3499","1.3518","1.3355","-1.02%"
"Jan 03, 2006","1.3518","1.3637","1.3670","1.3479","-0.89%"
"Jan 02, 2006","1.3639","1.3639","1.3660","1.3591","0.05%"
"Dec 30, 2005","1.3632","1.3657","1.3689","1.3605","-0.13%"
"Dec 29, 2005","1.3650","1.3717","1.3753","1.3628","-0.51%"
"Dec 28, 2005","1.3720","1.3795","1.3817","1.3659","-0.60%"
"Dec 27, 2005","1.3803","1.3686","1.3824","1.3665","0.88%"
"Dec 26, 2005","1.3682","1.3717","1.3734","1.3652","-0.31%"
"Dec 23, 2005","1.3725","1.3659","1.3765","1.3646","0.43%"
"Dec 22, 2005","1.3666","1.3631","1.3698","1.3605","0.26%"
"Dec 21, 2005","1.3630","1.3628","1.3666","1.3561","0.08%"
"Dec 20, 2005","1.3619","1.3512","1.3662","1.3473","0.82%"
"Dec 19, 2005","1.3508","1.3430","1.3516","1.3380","0.60%"
"Dec 16, 2005","1.3428","1.3360","1.3481","1.3355","0.47%"
"Dec 15, 2005","1.3365","1.3240","1.3409","1.3217","0.90%"
"Dec 14, 2005","1.3246","1.3254","1.3297","1.3187","-0.09%"
"Dec 13, 2005","1.3258","1.3236","1.3289","1.3203","0.10%"
"Dec 12, 2005","1.3245","1.3353","1.3369","1.3208","-0.54%"
"Dec 09, 2005","1.3317","1.3330","1.3346","1.3284","-0.16%"
"Dec 08, 2005","1.3339","1.3374","1.3438","1.3298","-0.26%"
"Dec 07, 2005","1.3374","1.3278","1.3412","1.3264","0.76%"
"Dec 06, 2005","1.3273","1.3301","1.3333","1.3250","-0.30%"
"Dec 05, 2005","1.3313","1.3392","1.3422","1.3278","-0.33%"
"Dec 02, 2005","1.3357","1.3473","1.3501","1.3342","-0.95%"
"Dec 01, 2005","1.3485","1.3552","1.3563","1.3423","-0.44%"
"Nov 30, 2005","1.3544","1.3545","1.3567","1.3495","-0.01%"
"Nov 29, 2005","1.3546","1.3473","1.3567","1.3466","0.50%"
"Nov 28, 2005","1.3479","1.3609","1.3659","1.3408","-0.82%"
"Nov 25, 2005","1.3590","1.3526","1.3615","1.3521","0.41%"
"Nov 24, 2005","1.3535","1.3552","1.3574","1.3495","-0.16%"
"Nov 23, 2005","1.3557","1.3546","1.3597","1.3521","-0.02%"
"Nov 22, 2005","1.3560","1.3578","1.3663","1.3532","-0.11%"
"Nov 21, 2005","1.3575","1.3654","1.3657","1.3517","-0.42%"
"Nov 18, 2005","1.3632","1.3615","1.3699","1.3605","0.10%"
"Nov 17, 2005","1.3619","1.3669","1.3709","1.3592","-0.39%"
"Nov 16, 2005","1.3672","1.3635","1.3737","1.3611","0.23%"
"Nov 15, 2005","1.3640","1.3748","1.3762","1.3624","-0.74%"
"Nov 14, 2005","1.3741","1.3652","1.3770","1.3607","0.70%"
"Nov 11, 2005","1.3645","1.3697","1.3711","1.3628","-0.47%"
"Nov 10, 2005","1.3710","1.3561","1.3712","1.3548","1.01%"
"Nov 09, 2005","1.3573","1.3611","1.3666","1.3534","-0.26%"
"Nov 08, 2005","1.3609","1.3633","1.3729","1.3581","-0.25%"
"Nov 07, 2005","1.3643","1.3663","1.3692","1.3613","0.03%"
"Nov 04, 2005","1.3639","1.3524","1.3678","1.3510","0.86%"
"Nov 03, 2005","1.3523","1.3461","1.3548","1.3448","0.45%"
"Nov 02, 2005","1.3462","1.3435","1.3518","1.3426","0.23%"
"Nov 01, 2005","1.3431","1.3362","1.3442","1.3356","0.52%"
"Oct 31, 2005","1.3361","1.3333","1.3397","1.3287","0.13%"
"Oct 28, 2005","1.3344","1.3203","1.3350","1.3186","0.99%"
"Oct 27, 2005","1.3213","1.3264","1.3294","1.3148","-0.29%"
"Oct 26, 2005","1.3251","1.3224","1.3278","1.3200","0.22%"
"Oct 25, 2005","1.3222","1.3303","1.3357","1.3198","-0.63%"
"Oct 24, 2005","1.3306","1.3353","1.3392","1.3296","-0.33%"
"Oct 21, 2005","1.3350","1.3289","1.3386","1.3249","0.45%"
"Oct 20, 2005","1.3290","1.3312","1.3359","1.3259","-0.14%"
"Oct 19, 2005","1.3308","1.3371","1.3443","1.3305","-0.53%"
"Oct 18, 2005","1.3379","1.3339","1.3429","1.3324","0.31%"
"Oct 17, 2005","1.3337","1.3257","1.3370","1.3240","0.38%"
"Oct 14, 2005","1.3287","1.3319","1.3350","1.3254","-0.27%"
"Oct 13, 2005","1.3323","1.3236","1.3403","1.3219","0.57%"
"Oct 12, 2005","1.3247","1.3293","1.3325","1.3214","-0.32%"
"Oct 11, 2005","1.3289","1.3180","1.3319","1.3177","0.90%"
"Oct 10, 2005","1.3171","1.3219","1.3226","1.3139","-0.31%"
"Oct 07, 2005","1.3212","1.3168","1.3238","1.3125","0.27%"
"Oct 06, 2005","1.3176","1.3233","1.3244","1.3146","-0.36%"
"Oct 05, 2005","1.3224","1.3101","1.3228","1.3096","0.88%"
"Oct 04, 2005","1.3108","1.3110","1.3133","1.3074","0.10%"
"Oct 03, 2005","1.3095","1.3108","1.3177","1.3091","-0.27%"
"Sep 30, 2005","1.3131","1.3149","1.3186","1.3079","-0.27%"
"Sep 29, 2005","1.3167","1.3165","1.3203","1.3111","-0.08%"
"Sep 28, 2005","1.3177","1.3221","1.3260","1.3153","-0.37%"
"Sep 27, 2005","1.3226","1.3214","1.3279","1.3198","0.08%"
"Sep 26, 2005","1.3215","1.3200","1.3252","1.3175","0.17%"
"Sep 23, 2005","1.3193","1.3101","1.3211","1.3087","0.58%"
"Sep 22, 2005","1.3117","1.2965","1.3131","1.2933","1.17%"
"Sep 21, 2005","1.2965","1.3046","1.3062","1.2932","-0.67%"
"Sep 20, 2005","1.3052","1.3041","1.3072","1.2945","0.08%"
"Sep 19, 2005","1.3041","1.3046","1.3133","1.3016","0.00%"
"Sep 16, 2005","1.3041","1.3024","1.3085","1.2972","0.05%"
"Sep 15, 2005","1.3035","1.2968","1.3065","1.2962","0.54%"
"Sep 14, 2005","1.2965","1.3001","1.3011","1.2922","-0.29%"
"Sep 13, 2005","1.3003","1.3012","1.3036","1.2962","-0.04%"
"Sep 12, 2005","1.3008","1.2902","1.3021","1.2875","0.81%"
"Sep 09, 2005","1.2904","1.2932","1.2980","1.2887","-0.28%"
"Sep 08, 2005","1.2940","1.3057","1.3068","1.2923","-0.84%"
"Sep 07, 2005","1.3049","1.3012","1.3068","1.2977","0.19%"
"Sep 06, 2005","1.3024","1.3012","1.3076","1.2995","-0.02%"
"Sep 05, 2005","1.3027","1.3089","1.3096","1.2987","-0.25%"
"Sep 02, 2005","1.3059","1.3108","1.3136","1.3040","-0.43%"
"Sep 01, 2005","1.3115","1.3249","1.3273","1.3089","-0.98%"
"Aug 31, 2005","1.3245","1.3349","1.3411","1.3228","-0.84%"
"Aug 30, 2005","1.3357","1.3332","1.3397","1.3296","0.37%"
"Aug 29, 2005","1.3308","1.3238","1.3308","1.3179","0.68%"
"Aug 26, 2005","1.3218","1.3170","1.3247","1.3141","0.36%"
"Aug 25, 2005","1.3171","1.3236","1.3245","1.3123","-0.56%"
"Aug 24, 2005","1.3245","1.3235","1.3316","1.3196","0.02%"
"Aug 23, 2005","1.3243","1.3238","1.3268","1.3201","-0.03%"
"Aug 22, 2005","1.3247","1.3303","1.3321","1.3210","-0.44%"
"Aug 19, 2005","1.3306","1.3273","1.3339","1.3256","0.20%"
"Aug 18, 2005","1.3279","1.3158","1.3312","1.3132","0.98%"
"Aug 17, 2005","1.3150","1.2995","1.3161","1.2960","1.17%"
"Aug 16, 2005","1.2998","1.3009","1.3058","1.2984","-0.02%"
"Aug 15, 2005","1.3001","1.2932","1.3034","1.2903","0.36%"
"Aug 12, 2005","1.2954","1.2912","1.2978","1.2890","0.34%"
"Aug 11, 2005","1.2910","1.3062","1.3083","1.2900","-1.23%"
"Aug 10, 2005","1.3071","1.3127","1.3147","1.3045","-0.46%"
"Aug 09, 2005","1.3131","1.3084","1.3180","1.3038","0.31%"
"Aug 08, 2005","1.3091","1.3023","1.3098","1.3004","0.58%"
"Aug 05, 2005","1.3016","1.2947","1.3057","1.2943","0.53%"
"Aug 04, 2005","1.2948","1.2965","1.2999","1.2915","-0.08%"
"Aug 03, 2005","1.2959","1.3063","1.3117","1.2938","-0.83%"
"Aug 02, 2005","1.3068","1.3139","1.3163","1.3050","-0.52%"
"Aug 01, 2005","1.3136","1.3222","1.3245","1.3091","-0.61%"
"Jul 29, 2005","1.3216","1.3161","1.3227","1.3113","0.40%"
"Jul 28, 2005","1.3163","1.3224","1.3266","1.3139","-0.33%"
"Jul 27, 2005","1.3207","1.3191","1.3283","1.3156","0.06%"
"Jul 26, 2005","1.3199","1.3104","1.3213","1.3094","0.68%"
"Jul 25, 2005","1.3110","1.3127","1.3186","1.3072","0.58%"
"Jul 22, 2005","1.3034","1.3070","1.3128","1.3002","-0.20%"
"Jul 21, 2005","1.3060","1.3229","1.3232","1.3038","-1.31%"
"Jul 20, 2005","1.3234","1.3319","1.3349","1.3196","-0.67%"
"Jul 19, 2005","1.3323","1.3264","1.3369","1.3256","0.44%"
"Jul 18, 2005","1.3265","1.3358","1.3382","1.3242","-0.69%"
"Jul 15, 2005","1.3357","1.3310","1.3387","1.3263","0.37%"
"Jul 14, 2005","1.3308","1.3340","1.3365","1.3245","-0.16%"
"Jul 13, 2005","1.3329","1.3210","1.3385","1.3205","0.94%"
"Jul 12, 2005","1.3205","1.3371","1.3394","1.3194","-1.28%"
"Jul 11, 2005","1.3376","1.3466","1.3479","1.3348","-0.62%"
"Jul 08, 2005","1.3459","1.3517","1.3579","1.3426","-0.46%"
"Jul 07, 2005","1.3521","1.3526","1.3577","1.3383","0.07%"
"Jul 06, 2005","1.3512","1.3497","1.3544","1.3423","0.17%"
"Jul 05, 2005","1.3489","1.3356","1.3533","1.3317","1.09%"
"Jul 04, 2005","1.3343","1.3303","1.3377","1.3293","0.32%"
"Jul 01, 2005","1.3300","1.3108","1.3342","1.3070","1.42%"
"Jun 30, 2005","1.3114","1.3116","1.3172","1.3072","-0.05%"
"Jun 29, 2005","1.3121","1.3089","1.3186","1.3074","0.08%"
"Jun 28, 2005","1.3110","1.2995","1.3121","1.2980","0.88%"
"Jun 27, 2005","1.2996","1.2995","1.3041","1.2974","0.04%"
"Jun 24, 2005","1.2991","1.2958","1.3047","1.2907","0.19%"
"Jun 23, 2005","1.2966","1.2840","1.2971","1.2832","0.97%"
"Jun 22, 2005","1.2841","1.2830","1.2919","1.2814","0.20%"
"Jun 21, 2005","1.2816","1.2873","1.2948","1.2799","-0.60%"
"Jun 20, 2005","1.2893","1.2888","1.2902","1.2829","0.27%"
"Jun 17, 2005","1.2858","1.2945","1.2965","1.2844","-0.58%"
"Jun 16, 2005","1.2933","1.2984","1.3053","1.2908","-0.45%"
"Jun 15, 2005","1.2991","1.3096","1.3124","1.2982","-0.88%"
"Jun 14, 2005","1.3106","1.3129","1.3163","1.3011","-0.21%"
"Jun 13, 2005","1.3133","1.3115","1.3175","1.3084","-0.02%"
"Jun 10, 2005","1.3135","1.3024","1.3146","1.3012","0.84%"
"Jun 09, 2005","1.3025","1.3057","1.3071","1.2999","-0.27%"
"Jun 08, 2005","1.3060","1.3007","1.3089","1.2972","0.39%"
"Jun 07, 2005","1.3009","1.3070","1.3095","1.2979","-0.49%"
"Jun 06, 2005","1.3073","1.3242","1.3248","1.3045","-1.17%"
"Jun 03, 2005","1.3228","1.3249","1.3270","1.3141","-0.24%"
"Jun 02, 2005","1.3260","1.3324","1.3367","1.3224","-0.56%"
"Jun 01, 2005","1.3335","1.3229","1.3380","1.3194","0.78%"
"May 31, 2005","1.3232","1.3148","1.3262","1.3135","0.65%"
"May 30, 2005","1.3146","1.3129","1.3154","1.3094","0.37%"
"May 27, 2005","1.3098","1.3179","1.3194","1.3089","-0.61%"
"May 26, 2005","1.3179","1.3104","1.3196","1.3067","0.46%"
"May 25, 2005","1.3119","1.3134","1.3188","1.3094","0.04%"
"May 24, 2005","1.3114","1.3177","1.3196","1.3084","-0.38%"
"May 23, 2005","1.3164","1.3249","1.3257","1.3148","-0.45%"
"May 20, 2005","1.3224","1.3208","1.3274","1.3135","0.26%"
"May 19, 2005","1.3190","1.3144","1.3219","1.3130","0.39%"
"May 18, 2005","1.3139","1.3229","1.3282","1.3120","-0.80%"
"May 17, 2005","1.3245","1.3221","1.3245","1.3175","0.10%"
"May 16, 2005","1.3232","1.3130","1.3266","1.3120","0.52%"
"May 13, 2005","1.3163","1.3068","1.3165","1.3033","0.69%"
"May 12, 2005","1.3073","1.2908","1.3075","1.2905","1.22%"
"May 11, 2005","1.2915","1.2877","1.2925","1.2827","0.33%"
"May 10, 2005","1.2872","1.2930","1.2952","1.2863","-0.49%"
"May 09, 2005","1.2935","1.2923","1.2970","1.2888","0.24%"
"May 06, 2005","1.2904","1.2791","1.2912","1.2791","0.79%"
"May 05, 2005","1.2803","1.2801","1.2871","1.2771","-0.03%"
"May 04, 2005","1.2807","1.2918","1.2942","1.2783","-0.85%"
"May 03, 2005","1.2917","1.2829","1.2950","1.2812","0.73%"
"May 02, 2005","1.2823","1.2812","1.2846","1.2794","0.15%"
"Apr 29, 2005","1.2804","1.2849","1.2871","1.2747","-0.27%"
"Apr 28, 2005","1.2839","1.2875","1.2908","1.2781","-0.30%"
"Apr 27, 2005","1.2877","1.2862","1.2917","1.2839","0.07%"
"Apr 26, 2005","1.2868","1.2825","1.2883","1.2794","0.38%"
"Apr 25, 2005","1.2819","1.2791","1.2870","1.2786","0.14%"
"Apr 22, 2005","1.2801","1.2892","1.2923","1.2762","-0.59%"
"Apr 21, 2005","1.2877","1.2895","1.2929","1.2862","-0.12%"
"Apr 20, 2005","1.2893","1.2958","1.2976","1.2863","-0.51%"
"Apr 19, 2005","1.2959","1.3012","1.3079","1.2948","-0.41%"
"Apr 18, 2005","1.3013","1.3007","1.3098","1.2989","-0.05%"
"Apr 15, 2005","1.3019","1.3004","1.3076","1.2943","0.22%"
"Apr 14, 2005","1.2990","1.2850","1.2999","1.2842","1.03%"
"Apr 13, 2005","1.2858","1.2903","1.2914","1.2809","-0.33%"
"Apr 12, 2005","1.2900","1.2902","1.2954","1.2858","0.05%"
"Apr 11, 2005","1.2893","1.2957","1.2982","1.2885","-0.41%"
"Apr 08, 2005","1.2946","1.3048","1.3076","1.2922","-0.82%"
"Apr 07, 2005","1.3053","1.3084","1.3115","1.2968","-0.26%"
"Apr 06, 2005","1.3087","1.3017","1.3100","1.3012","0.53%"
"Apr 05, 2005","1.3018","1.3034","1.3110","1.2987","-0.07%"
"Apr 04, 2005","1.3027","1.2997","1.3072","1.2967","0.45%"
"Apr 01, 2005","1.2969","1.2935","1.3018","1.2873","0.16%"
"Mar 31, 2005","1.2948","1.2970","1.2982","1.2850","-0.21%"
"Mar 30, 2005","1.2975","1.2975","1.3001","1.2910","-0.04%"
"Mar 29, 2005","1.2980","1.2999","1.3035","1.2898","-0.18%"
"Mar 28, 2005","1.3003","1.2950","1.3040","1.2937","0.36%"
"Mar 25, 2005","1.2956","1.2947","1.2976","1.2918","-0.02%"
"Mar 24, 2005","1.2959","1.2937","1.2981","1.2912","0.00%"
"Mar 23, 2005","1.2959","1.2773","1.2992","1.2767","1.43%"
"Mar 22, 2005","1.2776","1.2732","1.2788","1.2602","0.37%"
"Mar 21, 2005","1.2729","1.2596","1.2750","1.2588","1.18%"
"Mar 18, 2005","1.2581","1.2602","1.2681","1.2572","-0.23%"
"Mar 17, 2005","1.2610","1.2596","1.2651","1.2574","0.08%"
"Mar 16, 2005","1.2600","1.2639","1.2690","1.2563","-0.40%"
"Mar 15, 2005","1.2651","1.2698","1.2719","1.2591","-0.40%"
"Mar 14, 2005","1.2702","1.2604","1.2723","1.2585","0.61%"
"Mar 11, 2005","1.2625","1.2634","1.2699","1.2563","-0.06%"
"Mar 10, 2005","1.2633","1.2604","1.2706","1.2522","0.22%"
"Mar 09, 2005","1.2605","1.2520","1.2645","1.2514","0.58%"
"Mar 08, 2005","1.2532","1.2614","1.2636","1.2511","-0.66%"
"Mar 07, 2005","1.2615","1.2663","1.2684","1.2601","-0.25%"
"Mar 04, 2005","1.2646","1.2765","1.2803","1.2596","-1.00%"
"Mar 03, 2005","1.2774","1.2771","1.2820","1.2732","0.05%"
"Mar 02, 2005","1.2767","1.2702","1.2871","1.2679","0.45%"
"Mar 01, 2005","1.2710","1.2626","1.2772","1.2601","0.72%"
"Feb 28, 2005","1.2619","1.2703","1.2728","1.2582","-0.72%"
"Feb 25, 2005","1.2711","1.2708","1.2812","1.2679","0.00%"
"Feb 24, 2005","1.2711","1.2719","1.2753","1.2658","-0.03%"
"Feb 23, 2005","1.2715","1.2583","1.2746","1.2569","0.95%"
"Feb 22, 2005","1.2595","1.2658","1.2717","1.2563","-0.59%"
"Feb 21, 2005","1.2670","1.2677","1.2725","1.2647","-0.13%"
"Feb 18, 2005","1.2687","1.2694","1.2772","1.2657","-0.06%"
"Feb 17, 2005","1.2695","1.2744","1.2770","1.2661","-0.38%"
"Feb 16, 2005","1.2743","1.2692","1.2848","1.2690","0.33%"
"Feb 15, 2005","1.2701","1.2687","1.2780","1.2677","0.10%"
"Feb 14, 2005","1.2688","1.2724","1.2746","1.2669","-0.29%"
"Feb 11, 2005","1.2725","1.2758","1.2805","1.2710","-0.37%"
"Feb 10, 2005","1.2772","1.2972","1.2993","1.2753","-1.59%"
"Feb 09, 2005","1.2978","1.3040","1.3106","1.2960","-0.53%"
"Feb 08, 2005","1.3047","1.3017","1.3141","1.3006","0.13%"
"Feb 07, 2005","1.3030","1.2999","1.3050","1.2918","0.38%"
"Feb 04, 2005","1.2981","1.2962","1.3018","1.2887","0.06%"
"Feb 03, 2005","1.2973","1.2845","1.3037","1.2842","0.93%"
"Feb 02, 2005","1.2853","1.2917","1.2959","1.2834","-0.41%"
"Feb 01, 2005","1.2906","1.2893","1.3003","1.2877","0.04%"
"Jan 31, 2005","1.2901","1.2922","1.2957","1.2873","-0.04%"
"Jan 28, 2005","1.2906","1.2865","1.2971","1.2811","0.25%"
"Jan 27, 2005","1.2874","1.2888","1.2939","1.2850","-0.25%"
"Jan 26, 2005","1.2906","1.3070","1.3091","1.2880","-1.28%"
"Jan 25, 2005","1.3073","1.2982","1.3111","1.2937","0.64%"
"Jan 24, 2005","1.2990","1.3007","1.3024","1.2950","-0.01%"
"Jan 21, 2005","1.2991","1.3179","1.3211","1.2958","-1.48%"
"Jan 20, 2005","1.3186","1.3149","1.3209","1.3113","0.14%"
"Jan 19, 2005","1.3167","1.3235","1.3272","1.3062","-0.53%"
"Jan 18, 2005","1.3237","1.3191","1.3326","1.3172","0.39%"
"Jan 17, 2005","1.3186","1.3160","1.3203","1.3120","0.05%"
"Jan 14, 2005","1.3179","1.3058","1.3219","1.3040","0.93%"
"Jan 13, 2005","1.3058","1.3033","1.3083","1.3002","0.21%"
"Jan 12, 2005","1.3030","1.3123","1.3243","1.2987","-0.66%"
"Jan 11, 2005","1.3117","1.3194","1.3201","1.3079","-0.44%"
"Jan 10, 2005","1.3175","1.3200","1.3216","1.3135","-0.26%"
"Jan 07, 2005","1.3209","1.3141","1.3264","1.3033","0.43%"
"Jan 06, 2005","1.3152","1.3080","1.3200","1.3060","0.51%"
"Jan 05, 2005","1.3085","1.3070","1.3167","1.3012","0.40%"
"Jan 04, 2005","1.3033","1.2850","1.3097","1.2814","1.35%"
"Jan 03, 2005","1.2860","1.2804","1.2945","1.2768","0.63%"
"Dec 31, 2004","1.2779","1.2822","1.2887","1.2742","-0.35%"
"Dec 30, 2004","1.2824","1.2917","1.2946","1.2812","-0.74%"
"Dec 29, 2004","1.2919","1.2847","1.2981","1.2801","0.61%"
